"Standard Report - Exports"
"Current date: 07/13/2019 5:29 PM (Eastern Daylight Time)"
"Measures: Value ($US)"
"Commodity","Country","Time","District","Value ($US)",
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","April 2019","San Francisco, CA","6,000"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","May 2019","All Districts","15,400"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","May 2019","Charleston, SC","11,400"
"3915 Waste, Parings And Scrap, Of Plastics","Bulgaria","2019 through May","All Districts","39,682"
"3915 Waste, Parings And Scrap, Of Plastics","Bulgaria","February 2019","All Districts","39,682"
"3915 Waste, Parings And Scrap, Of Plastics","Czech Republic","2019 through May","All Districts","288,284"
"3915 Waste, Parings And Scrap, Of Plastics","Czech Republic","2019 through May","Los Angeles, CA","58,260"
"3915 Waste, Parings And Scrap, Of Plastics","Czech Republic","2019 through May","New York City, NY","195,540"
"3915 Waste, Parings And Scrap, Of Plastics","Czech Republic","January 2019","All Districts","25,963"
"3915 Waste, Parings And Scrap, Of Plastics","Czech Republic","January 2019","Los Angeles, CA","25,963"
"3915 Waste, Parings And Scrap, Of Plastics","Czech Republic","February 2019","All Districts","9,429"
"3915 Waste, Parings And Scrap, Of Plastics","Czech Republic","February 2019","Los Angeles, CA","9,429"
"3915 Waste, Parings And Scrap, Of Plastics","Czech Republic","March 2019","All Districts","122,532"
"3915 Waste, Parings And Scrap, Of Plastics","Czech Republic","March 2019","Los Angeles, CA","22,868"
"3915 Waste, Parings And Scrap, Of Plastics","Czech Republic","March 2019","New York City, NY","65,180"
"3915 Waste, Parings And Scrap, Of Plastics","Czech Republic","April 2019","All Districts","65,180"
"3915 Waste, Parings And Scrap, Of Plastics","Czech Republic","April 2019","New York City, NY","65,180"
"3915 Waste, Parings And Scrap, Of Plastics","Czech Republic","May 2019","All Districts","65,180"
"3915 Waste, Parings And Scrap, Of Plastics","Czech Republic","May 2019","New York City, NY","65,180"
"3915 Waste, Parings And Scrap, Of Plastics","Denmark","2019 through May","All Districts","19,415"
"3915 Waste, Parings And Scrap, Of Plastics","Denmark","2019 through May","New York City, NY","7,516"
"3915 Waste, Parings And Scrap, Of Plastics","Denmark","January 2019","All Districts","5,024"
"3915 Waste, Parings And Scrap, Of Plastics","Denmark","March 2019","All Districts","14,391"
"3915 Waste, Parings And Scrap, Of Plastics","Denmark","March 2019","New York City, NY","7,516"
"3915 Waste, Parings And Scrap, Of Plastics","France","2019 through May","All Districts","156,071"
"3915 Waste, Parings And Scrap, Of Plastics","France","2019 through May","Charleston, SC","25,000"
"3915 Waste, Parings And Scrap, Of Plastics","France","2019 through May","New York City, NY","131,071"
"3915 Waste, Parings And Scrap, Of Plastics","France","January 2019","All Districts","31,375"
"3915 Waste, Parings And Scrap, Of Plastics","France","January 2019","New York City, NY","31,375"
"3915 Waste, Parings And Scrap, Of Plastics","France","February 2019","All Districts","101,443"
"3915 Waste, Parings And Scrap, Of Plastics","France","February 2019","Charleston, SC","25,000"
"3915 Waste, Parings And Scrap, Of Plastics","France","February 2019","New York City, NY","76,443"
"3915 Waste, Parings And Scrap, Of Plastics","France","March 2019","All Districts","13,430"
"3915 Waste, Parings And Scrap, Of Plastics","France","March 2019","New York City, NY","13,430"
"3915 Waste, Parings And Scrap, Of Plastics","France","April 2019","All Districts","9,823"
"3915 Waste, Parings And Scrap, Of Plastics","France","April 2019","New York City, NY","9,823"
"3915 Waste, Parings And Scrap, Of Plastics","Germany","2019 through May","All Districts","838,605"
"3915 Waste, Parings And Scrap, Of Plastics","Germany","2019 through May","Charleston, SC","42,493"
"3915 Waste, Parings And Scrap, Of Plastics","Germany","2019 through May","Detroit, MI","20,788"
"3915 Waste, Parings And Scrap, Of Plastics","Germany","2019 through May","Los Angeles, CA","70,000"
"3915 Waste, Parings And Scrap, Of Plastics","Germany","2019 through May","New York City, NY","32,000"
"3915 Waste, Parings And Scrap, Of Plastics","Germany","2019 through May","San Francisco, CA","34,000"
"3915 Waste, Parings And Scrap, Of Plastics","Germany","2019 through May","Savannah, GA","3,000"
"3915 Waste, Parings And Scrap, Of Plastics","Germany","January 2019","All Districts","140,369"
"3915 Waste, Parings And Scrap, Of Plastics","Germany","January 2019","Charleston, SC","42,493"
"3915 Waste, Parings And Scrap, Of Plastics","Germany","January 2019","Detroit, MI","13,288"
"3915 Waste, Parings And Scrap, Of Plastics","Germany","January 2019","Los Angeles, CA","42,000"
"3915 Waste, Parings And Scrap, Of Plastics","Germany","January 2019","New York City, NY","12,800"
"3915 Waste, Parings And Scrap, Of Plastics","Germany","February 2019","All Districts","442,500"
"3915 Waste, Parings And Scrap, Of Plastics","Germany","February 2019","Detroit, MI","7,500"
"3915 Waste, Parings And Scrap, Of Plastics","Germany","March 2019","All Districts","131,204"
"3915 Waste, Parings And Scrap, Of Plastics","Germany","March 2019","Los Angeles, CA","18,000"
"3915 Waste, Parings And Scrap, Of Plastics","Germany","March 2019","New York City, NY","12,800"
"3915 Waste, Parings And Scrap, Of Plastics","Germany","March 2019","San Francisco, CA","18,000"
"3915 Waste, Parings And Scrap, Of Plastics","Germany","April 2019","All Districts","79,866"
"3915 Waste, Parings And Scrap, Of Plastics","Germany","April 2019","Los Angeles, CA","10,000"
"3915 Waste, Parings And Scrap, Of Plastics","Germany","April 2019","San Francisco, CA","16,000"
"3915 Waste, Parings And Scrap, Of Plastics","Germany","April 2019","Savannah, GA","3,000"
"3915 Waste, Parings And Scrap, Of Plastics","Germany","May 2019","All Districts","44,666"
"3915 Waste, Parings And Scrap, Of Plastics","Germany","May 2019","New York City, NY","6,400"
"3915 Waste, Parings And Scrap, Of Plastics","Greece","2019 through May","All Districts","65,000"
"3915 Waste, Parings And Scrap, Of Plastics","Greece","2019 through May","Norfolk, VA","65,000"
"3915 Waste, Parings And Scrap, Of Plastics","Greece","January 2019","All Districts","20,000"
"3915 Waste, Parings And Scrap, Of Plastics","Greece","January 2019","Norfolk, VA","20,000"
"3915 Waste, Parings And Scrap, Of Plastics","Greece","March 2019","All Districts","45,000"
"3915 Waste, Parings And Scrap, Of Plastics","Greece","March 2019","Norfolk, VA","45,000"
"3915 Waste, Parings And Scrap, Of Plastics","Hungary","2019 through May","All Districts","2,741"
"3915 Waste, Parings And Scrap, Of Plastics","Hungary","February 2019","All Districts","2,741"
"3915 Waste, Parings And Scrap, Of Plastics","Ireland","2019 through May","All Districts","286,855"
"3915 Waste, Parings And Scrap, Of Plastics","Ireland","2019 through May","Detroit, MI","70,222"
"3915 Waste, Parings And Scrap, Of Plastics","Ireland","2019 through May","New York City, NY","22,643"
"3915 Waste, Parings And Scrap, Of Plastics","Ireland","January 2019","All Districts","108,252"
"3915 Waste, Parings And Scrap, Of Plastics","Ireland","February 2019","All Districts","14,469"
"3915 Waste, Parings And Scrap, Of Plastics","Ireland","February 2019","Detroit, MI","14,469"
"3915 Waste, Parings And Scrap, Of Plastics","Ireland","March 2019","All Districts","71,441"
"3915 Waste, Parings And Scrap, Of Plastics","Ireland","March 2019","Detroit, MI","20,642"
"3915 Waste, Parings And Scrap, Of Plastics","Ireland","March 2019","New York City, NY","22,643"
"3915 Waste, Parings And Scrap, Of Plastics","Ireland","April 2019","All Districts","35,555"
"3915 Waste, Parings And Scrap, Of Plastics","Ireland","April 2019","Detroit, MI","20,642"
"3915 Waste, Parings And Scrap, Of Plastics","Ireland","May 2019","All Districts","57,138"
"3915 Waste, Parings And Scrap, Of Plastics","Ireland","May 2019","Detroit, MI","14,469"
"3915 Waste, Parings And Scrap, Of Plastics","Italy","2019 through May","All Districts","222,624"
"3915 Waste, Parings And Scrap, Of Plastics","Italy","2019 through May","Houston-Galveston, TX","36,030"
"3915 Waste, Parings And Scrap, Of Plastics","Italy","2019 through May","New York City, NY","25,784"
"3915 Waste, Parings And Scrap, Of Plastics","Italy","2019 through May","Norfolk, VA","58,227"
"3915 Waste, Parings And Scrap, Of Plastics","Italy","2019 through May","Savannah, GA","50,420"
"3915 Waste, Parings And Scrap, Of Plastics","Italy","January 2019","All Districts","31,737"
"3915 Waste, Parings And Scrap, Of Plastics","Italy","January 2019","Savannah, GA","15,600"
"3915 Waste, Parings And Scrap, Of Plastics","Italy","February 2019","All Districts","17,464"
"3915 Waste, Parings And Scrap, Of Plastics","Italy","February 2019","Savannah, GA","17,464"
"3915 Waste, Parings And Scrap, Of Plastics","Italy","March 2019","All Districts","94,257"
"3915 Waste, Parings And Scrap, Of Plastics","Italy","March 2019","Houston-Galveston, TX","36,030"
"3915 Waste, Parings And Scrap, Of Plastics","Italy","March 2019","Norfolk, VA","58,227"
"3915 Waste, Parings And Scrap, Of Plastics","Italy","April 2019","All Districts","66,068"
"3915 Waste, Parings And Scrap, Of Plastics","Italy","April 2019","New York City, NY","23,042"
"3915 Waste, Parings And Scrap, Of Plastics","Italy","April 2019","Savannah, GA","7,000"
"3915 Waste, Parings And Scrap, Of Plastics","Italy","May 2019","All Districts","13,098"
"3915 Waste, Parings And Scrap, Of Plastics","Italy","May 2019","New York City, NY","2,742"
"3915 Waste, Parings And Scrap, Of Plastics","Italy","May 2019","Savannah, GA","10,356"
"3915 Waste, Parings And Scrap, Of Plastics","Latvia","2019 through May","All Districts","21,051"
"3915 Waste, Parings And Scrap, Of Plastics","Latvia","2019 through May","New York City, NY","13,131"
"3915 Waste, Parings And Scrap, Of Plastics","Latvia","2019 through May","San Francisco, CA","7,920"
"3915 Waste, Parings And Scrap, Of Plastics","Latvia","April 2019","All Districts","7,920"
"3915 Waste, Parings And Scrap, Of Plastics","Latvia","April 2019","San Francisco, CA","7,920"
"3915 Waste, Parings And Scrap, Of Plastics","Latvia","May 2019","All Districts","13,131"
"3915 Waste, Parings And Scrap, Of Plastics","Latvia","May 2019","New York City, NY","13,131"
"3915 Waste, Parings And Scrap, Of Plastics","Netherlands","2019 through May","All Districts","201,410"
"3915 Waste, Parings And Scrap, Of Plastics","Netherlands","2019 through May","Houston-Galveston, TX","30,200"
"3915 Waste, Parings And Scrap, Of Plastics","Netherlands","2019 through May","New York City, NY","97,162"
"3915 Waste, Parings And Scrap, Of Plastics","Netherlands","2019 through May","Norfolk, VA","74,048"
"3915 Waste, Parings And Scrap, Of Plastics","Netherlands","February 2019","All Districts","42,892"
"3915 Waste, Parings And Scrap, Of Plastics","Netherlands","February 2019","New York City, NY","28,771"
"3915 Waste, Parings And Scrap, Of Plastics","Netherlands","February 2019","Norfolk, VA","14,121"
"3915 Waste, Parings And Scrap, Of Plastics","Netherlands","March 2019","All Districts","35,184"
"3915 Waste, Parings And Scrap, Of Plastics","Netherlands","March 2019","New York City, NY","23,184"
"3915 Waste, Parings And Scrap, Of Plastics","Netherlands","March 2019","Norfolk, VA","12,000"
"3915 Waste, Parings And Scrap, Of Plastics","Netherlands","April 2019","All Districts","31,761"
"3915 Waste, Parings And Scrap, Of Plastics","Netherlands","April 2019","New York City, NY","31,761"
"3915 Waste, Parings And Scrap, Of Plastics","Netherlands","May 2019","All Districts","91,573"
"3915 Waste, Parings And Scrap, Of Plastics","Netherlands","May 2019","Houston-Galveston, TX","30,200"
"3915 Waste, Parings And Scrap, Of Plastics","Netherlands","May 2019","New York City, NY","13,446"
"3915 Waste, Parings And Scrap, Of Plastics","Netherlands","May 2019","Norfolk, VA","47,927"
"3915 Waste, Parings And Scrap, Of Plastics","Portugal","2019 through May","All Districts","43,354"
"3915 Waste, Parings And Scrap, Of Plastics","Portugal","2019 through May","New York City, NY","8,480"
"3915 Waste, Parings And Scrap, Of Plastics","Portugal","2019 through May","Norfolk, VA","21,395"
"3915 Waste, Parings And Scrap, Of Plastics","Portugal","January 2019","All Districts","8,480"
"3915 Waste, Parings And Scrap, Of Plastics","Portugal","January 2019","New York City, NY","8,480"
"3915 Waste, Parings And Scrap, Of Plastics","Portugal","March 2019","All Districts","34,874"
"3915 Waste, Parings And Scrap, Of Plastics","Portugal","March 2019","Norfolk, VA","21,395"
"3915 Waste, Parings And Scrap, Of Plastics","Russia","2019 through May","All Districts","258,284"
"3915 Waste, Parings And Scrap, Of Plastics","Russia","2019 through May","Charleston, SC","74,400"
"3915 Waste, Parings And Scrap, Of Plastics","Russia","2019 through May","Houston-Galveston, TX","17,000"
"3915 Waste, Parings And Scrap, Of Plastics","Russia","2019 through May","Los Angeles, CA","128,784"
"3915 Waste, Parings And Scrap, Of Plastics","Russia","2019 through May","New York City, NY","20,600"
"3915 Waste, Parings And Scrap, Of Plastics","Russia","2019 through May","Norfolk, VA","7,500"
"3915 Waste, Parings And Scrap, Of Plastics","Russia","2019 through May","San Francisco, CA","10,000"
"3915 Waste, Parings And Scrap, Of Plastics","Russia","January 2019","All Districts","65,484"
"3915 Waste, Parings And Scrap, Of Plastics","Russia","January 2019","Charleston, SC","17,600"
"3915 Waste, Parings And Scrap, Of Plastics","Russia","January 2019","Houston-Galveston, TX","8,000"
"3915 Waste, Parings And Scrap, Of Plastics","Russia","January 2019","Los Angeles, CA","32,884"
"3915 Waste, Parings And Scrap, Of Plastics","Russia","January 2019","New York City, NY","4,000"
"3915 Waste, Parings And Scrap, Of Plastics","Russia","January 2019","Norfolk, VA","3,000"
"3915 Waste, Parings And Scrap, Of Plastics","Russia","February 2019","All Districts","100,000"
"3915 Waste, Parings And Scrap, Of Plastics","Russia","February 2019","Charleston, SC","23,800"
"3915 Waste, Parings And Scrap, Of Plastics","Russia","February 2019","Houston-Galveston, TX","9,000"
"3915 Waste, Parings And Scrap, Of Plastics","Russia","February 2019","Los Angeles, CA","58,500"
"3915 Waste, Parings And Scrap, Of Plastics","Russia","February 2019","New York City, NY","4,200"
"3915 Waste, Parings And Scrap, Of Plastics","Russia","February 2019","Norfolk, VA","4,500"
"3915 Waste, Parings And Scrap, Of Plastics","Russia","March 2019","All Districts","12,500"
"3915 Waste, Parings And Scrap, Of Plastics","Russia","March 2019","Charleston, SC","12,500"
"3915 Waste, Parings And Scrap, Of Plastics","Russia","April 2019","All Districts","43,000"
"3915 Waste, Parings And Scrap, Of Plastics","Russia","April 2019","Los Angeles, CA","25,000"
"3915 Waste, Parings And Scrap, Of Plastics","Russia","April 2019","New York City, NY","8,000"
"3915 Waste, Parings And Scrap, Of Plastics","Russia","April 2019","San Francisco, CA","10,000"
"3915 Waste, Parings And Scrap, Of Plastics","Russia","May 2019","All Districts","37,300"
"3915 Waste, Parings And Scrap, Of Plastics","Russia","May 2019","Charleston, SC","20,500"
"3915 Waste, Parings And Scrap, Of Plastics","Russia","May 2019","Los Angeles, CA","12,400"
"3915 Waste, Parings And Scrap, Of Plastics","Russia","May 2019","New York City, NY","4,400"
"3915 Waste, Parings And Scrap, Of Plastics","Serbia","2019 through May","All Districts","3,100"
"3915 Waste, Parings And Scrap, Of Plastics","Serbia","2019 through May","New York City, NY","3,100"
"3915 Waste, Parings And Scrap, Of Plastics","Serbia","January 2019","All Districts","3,100"
"3915 Waste, Parings And Scrap, Of Plastics","Serbia","January 2019","New York City, NY","3,100"
"3915 Waste, Parings And Scrap, Of Plastics","Spain","2019 through May","All Districts","1,231,976"
"3915 Waste, Parings And Scrap, Of Plastics","Spain","2019 through May","Detroit, MI","13,475"
"3915 Waste, Parings And Scrap, Of Plastics","Spain","2019 through May","Houston-Galveston, TX","457,364"
"3915 Waste, Parings And Scrap, Of Plastics","Spain","2019 through May","Los Angeles, CA","72,396"
"3915 Waste, Parings And Scrap, Of Plastics","Spain","2019 through May","New York City, NY","307,157"
"3915 Waste, Parings And Scrap, Of Plastics","Spain","2019 through May","Norfolk, VA","28,104"
"3915 Waste, Parings And Scrap, Of Plastics","Spain","2019 through May","San Francisco, CA","46,767"
"3915 Waste, Parings And Scrap, Of Plastics","Spain","2019 through May","Savannah, GA","146,563"
"3915 Waste, Parings And Scrap, Of Plastics","Spain","2019 through May","Seattle, WA","78,558"
"3915 Waste, Parings And Scrap, Of Plastics","Spain","January 2019","All Districts","283,144"
"3915 Waste, Parings And Scrap, Of Plastics","Spain","January 2019","Detroit, MI","13,475"
